"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTVIEWEDDATE","LASTREFERENCEDDATE","AGE_RANGE__C","CODELIST__C","CODE__C","CATEGORY__C","CONTENT__C","DATA_TYPE__C","DESCRIBE_FIELD__C","FILE_NAME__C","FIELD__C","FORM__C","GENDER_REQUIRED__C","GENDER__C","LONGLABEL__C","LONG_DESCRIPTION__C","NOTE__C","NUMBER__C","OBJECT__C","PAGE__C","PERCENTILE__C","QUESTION_FIELD__C","RAW_SCORE__C","SOURCE_FORM__C","SCALE_NUMBER__C","SCALE__C","SECTION__C","SIG_RANGE__C","SYMPTOM__C","T_SCORE__C","TYPE__C","VARIABLE_LABEL__C","VARIABLE_NAME__C","VARIABLE_TYPE__C","VARIABLE_VALUE__C","VARIABLE__C","WEIGHT__C","VARIABLE_NUMBER__C"
"a0855000001CxUMAA0","005i0000001QIixAAG","false","DS DATA - 7895989","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","31.0","","","Internalizing","false","Clinical","","80.0","","","","","","","",""
"a0855000001CxUNAA0","005i0000001QIixAAG","false","DS DATA - 7895990","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","30.0","","","Internalizing","false","Clinical","","79.0","","","","","","","",""
"a0855000001CxUOAA0","005i0000001QIixAAG","false","DS DATA - 7895991","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","29.0","","","Internalizing","false","Clinical","","78.0","","","","","","","",""
"a0855000001CxUPAA0","005i0000001QIixAAG","false","DS DATA - 7895992","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","28.0","","","Internalizing","false","Clinical","","77.0","","","","","","","",""
"a0855000001CxUQAA0","005i0000001QIixAAG","false","DS DATA - 7895993","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","27.0","","","Internalizing","false","Clinical","","76.0","","","","","","","",""
"a0855000001CxURAA0","005i0000001QIixAAG","false","DS DATA - 7895994","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","26.0","","","Internalizing","false","Clinical","","75.0","","","","","","","",""
"a0855000001CxUSAA0","005i0000001QIixAAG","false","DS DATA - 7895995","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","25.0","","","Internalizing","false","Clinical","","74.0","","","","","","","",""
"a0855000001CxUTAA0","005i0000001QIixAAG","false","DS DATA - 7895996","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","24.0","","","Internalizing","false","Clinical","","73.0","","","","","","","",""
"a0855000001CxUUAA0","005i0000001QIixAAG","false","DS DATA - 7895997","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","23.0","","","Internalizing","false","Clinical","","73.0","","","","","","","",""
"a0855000001CxUVAA0","005i0000001QIixAAG","false","DS DATA - 7895998","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","22.0","","","Internalizing","false","Clinical","","72.0","","","","","","","",""
"a0855000001CxUWAA0","005i0000001QIixAAG","false","DS DATA - 7895999","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","21.0","","","Internalizing","false","Clinical","","71.0","","","","","","","",""
"a0855000001CxUXAA0","005i0000001QIixAAG","false","DS DATA - 7896000","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98","","20.0","","","Internalizing","false","Clinical","","70.0","","","","","","","",""
"a0855000001CxUYAA0","005i0000001QIixAAG","false","DS DATA - 7896001","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","97","","19.0","","","Internalizing","false","Clinical","","69.0","","","","","","","",""
"a0855000001CxUZAA0","005i0000001QIixAAG","false","DS DATA - 7896002","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","97","","18.0","","","Internalizing","false","Clinical","","68.0","","","","","","","",""
"a0855000001CxUaAAK","005i0000001QIixAAG","false","DS DATA - 7896003","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","96","","17.0","","","Internalizing","false","Clinical","","67.0","","","","","","","",""
"a0855000001CxUbAAK","005i0000001QIixAAG","false","DS DATA - 7896004","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","95","","16.0","","","Internalizing","false","Clinical","","66.0","","","","","","","",""
"a0855000001CxUcAAK","005i0000001QIixAAG","false","DS DATA - 7896005","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","93","","15.0","","","Internalizing","false","Clinical","","65.0","","","","","","","",""
"a0855000001CxUdAAK","005i0000001QIixAAG","false","DS DATA - 7896006","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","92","","14.0","","","Internalizing","false","Clinical","","64.0","","","","","","","",""
"a0855000001CxUeAAK","005i0000001QIixAAG","false","DS DATA - 7896007","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","90","","13.0","","","Internalizing","false","Borderline","","63.0","","","","","","","",""
"a0855000001CxUfAAK","005i0000001QIixAAG","false","DS DATA - 7896008","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","89","","12.0","","","Internalizing","false","Borderline","","62.0","","","","","","","",""
"a0855000001CxUgAAK","005i0000001QIixAAG","false","DS DATA - 7896009","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","87","","11.0","","","Internalizing","false","Borderline","","61.0","","","","","","","",""
"a0855000001CxUhAAK","005i0000001QIixAAG","false","DS DATA - 7896010","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","81","","10.0","","","Internalizing","false","Normal","","59.0","","","","","","","",""
"a0855000001CxUiAAK","005i0000001QIixAAG","false","DS DATA - 7896011","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","79","","9.0","","","Internalizing","false","Normal","","58.0","","","","","","","",""
"a0855000001CxUjAAK","005i0000001QIixAAG","false","DS DATA - 7896012","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","73","","8.0","","","Internalizing","false","Normal","","56.0","","","","","","","",""
"a0855000001CxUkAAK","005i0000001QIixAAG","false","DS DATA - 7896013","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","65","","7.0","","","Internalizing","false","Normal","","54.0","","","","","","","",""
"a0855000001CxUlAAK","005i0000001QIixAAG","false","DS DATA - 7896014","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","58","","6.0","","","Internalizing","false","Normal","","52.0","","","","","","","",""
"a0855000001CxUmAAK","005i0000001QIixAAG","false","DS DATA - 7896015","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","50","","5.0","","","Internalizing","false","Normal","","50.0","","","","","","","",""
"a0855000001CxUnAAK","005i0000001QIixAAG","false","DS DATA - 7896016","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","4.0","","","Internalizing","false","Normal","","48.0","","","","","","","",""
"a0855000001CxUoAAK","005i0000001QIixAAG","false","DS DATA - 7896017","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","3.0","","","Internalizing","false","Normal","","46.0","","","","","","","",""
"a0855000001CxUpAAK","005i0000001QIixAAG","false","DS DATA - 7896018","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","2.0","","","Internalizing","false","Normal","","43.0","","","","","","","",""
"a0855000001CxUqAAK","005i0000001QIixAAG","false","DS DATA - 7896019","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","1.0","","","Internalizing","false","Normal","","39.0","","","","","","","",""
"a0855000001CxUrAAK","005i0000001QIixAAG","false","DS DATA - 7896020","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","0.0","","","Internalizing","false","Normal","","33.0","","","","","","","",""
"a0855000001CxUsAAK","005i0000001QIixAAG","false","DS DATA - 7896021","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","64.0","","","Internalizing","false","Clinical","","100.0","","","","","","","",""
"a0855000001CxUtAAK","005i0000001QIixAAG","false","DS DATA - 7896022","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","63.0","","","Internalizing","false","Clinical","","99.0","","","","","","","",""
"a0855000001CxUuAAK","005i0000001QIixAAG","false","DS DATA - 7896023","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","62.0","","","Internalizing","false","Clinical","","98.0","","","","","","","",""
"a0855000001CxUvAAK","005i0000001QIixAAG","false","DS DATA - 7896024","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","61.0","","","Internalizing","false","Clinical","","97.0","","","","","","","",""
"a0855000001CxUwAAK","005i0000001QIixAAG","false","DS DATA - 7896025","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","60.0","","","Internalizing","false","Clinical","","96.0","","","","","","","",""
"a0855000001CxUxAAK","005i0000001QIixAAG","false","DS DATA - 7896026","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","59.0","","","Internalizing","false","Clinical","","95.0","","","","","","","",""
"a0855000001CxUyAAK","005i0000001QIixAAG","false","DS DATA - 7896027","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","58.0","","","Internalizing","false","Clinical","","94.0","","","","","","","",""
"a0855000001CxUzAAK","005i0000001QIixAAG","false","DS DATA - 7896028","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","84","","40.0","","","Total","false","Borderline","","60.0","","","","","","","",""
"a0855000001CxV0AAK","005i0000001QIixAAG","false","DS DATA - 7896029","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","84","","39.0","","","Total","false","Borderline","","60.0","","","","","","","",""
"a0855000001CxV1AAK","005i0000001QIixAAG","false","DS DATA - 7896030","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","84","","38.0","","","Total","false","Borderline","","60.0","","","","","","","",""
"a0855000001CxV2AAK","005i0000001QIixAAG","false","DS DATA - 7896031","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","81","","36.0","","","Total","false","Normal","","59.0","","","","","","","",""
"a0855000001CxV3AAK","005i0000001QIixAAG","false","DS DATA - 7896032","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","81","","35.0","","","Total","false","Normal","","59.0","","","","","","","",""
"a0855000001CxV4AAK","005i0000001QIixAAG","false","DS DATA - 7896033","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","79","","34.0","","","Total","false","Normal","","58.0","","","","","","","",""
"a0855000001CxV5AAK","005i0000001QIixAAG","false","DS DATA - 7896034","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","76","","33.0","","","Total","false","Normal","","57.0","","","","","","","",""
"a0855000001CxV6AAK","005i0000001QIixAAG","false","DS DATA - 7896035","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","76","","32.0","","","Total","false","Normal","","57.0","","","","","","","",""
"a0855000001CxV7AAK","005i0000001QIixAAG","false","DS DATA - 7896036","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","73","","31.0","","","Total","false","Normal","","56.0","","","","","","","",""
"a0855000001CxV8AAK","005i0000001QIixAAG","false","DS DATA - 7896037","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","73","","30.0","","","Total","false","Normal","","56.0","","","","","","","",""
"a0855000001CxV9AAK","005i0000001QIixAAG","false","DS DATA - 7896038","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","81","","37.0","","","Total","false","Normal","","59.0","","","","","","","",""
"a0855000001CxVAAA0","005i0000001QIixAAG","false","DS DATA - 7896039","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","69","","29.0","","","Total","false","Normal","","55.0","","","","","","","",""
"a0855000001CxVBAA0","005i0000001QIixAAG","false","DS DATA - 7896040","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","65","","28.0","","","Total","false","Normal","","54.0","","","","","","","",""
"a0855000001CxVCAA0","005i0000001QIixAAG","false","DS DATA - 7896041","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","65","","27.0","","","Total","false","Normal","","54.0","","","","","","","",""
"a0855000001CxVDAA0","005i0000001QIixAAG","false","DS DATA - 7896042","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","65","","26.0","","","Total","false","Normal","","54.0","","","","","","","",""
"a0855000001CxVEAA0","005i0000001QIixAAG","false","DS DATA - 7896043","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","62","","25.0","","","Total","false","Normal","","53.0","","","","","","","",""
"a0855000001CxVFAA0","005i0000001QIixAAG","false","DS DATA - 7896044","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","62","","24.0","","","Total","false","Normal","","53.0","","","","","","","",""
"a0855000001CxVGAA0","005i0000001QIixAAG","false","DS DATA - 7896045","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","58","","23.0","","","Total","false","Normal","","52.0","","","","","","","",""
"a0855000001CxVHAA0","005i0000001QIixAAG","false","DS DATA - 7896046","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","54","","22.0","","","Total","false","Normal","","51.0","","","","","","","",""
"a0855000001CxVIAA0","005i0000001QIixAAG","false","DS DATA - 7896047","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","54","","21.0","","","Total","false","Normal","","51.0","","","","","","","",""
"a0855000001CxVJAA0","005i0000001QIixAAG","false","DS DATA - 7896048","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","50","","20.0","","","Total","false","Normal","","50.0","","","","","","","",""
"a0855000001CxVKAA0","005i0000001QIixAAG","false","DS DATA - 7896049","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","50","","19.0","","","Total","false","Normal","","50.0","","","","","","","",""
"a0855000001CxVLAA0","005i0000001QIixAAG","false","DS DATA - 7896050","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","18.0","","","Total","false","Normal","","49.0","","","","","","","",""
"a0855000001CxVMAA0","005i0000001QIixAAG","false","DS DATA - 7896051","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","17.0","","","Total","false","Normal","","49.0","","","","","","","",""
"a0855000001CxVNAA0","005i0000001QIixAAG","false","DS DATA - 7896052","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","16.0","","","Total","false","Normal","","48.0","","","","","","","",""
"a0855000001CxVOAA0","005i0000001QIixAAG","false","DS DATA - 7896053","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","15.0","","","Total","false","Normal","","47.0","","","","","","","",""
"a0855000001CxVPAA0","005i0000001QIixAAG","false","DS DATA - 7896054","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","14.0","","","Total","false","Normal","","46.0","","","","","","","",""
"a0855000001CxVQAA0","005i0000001QIixAAG","false","DS DATA - 7896055","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","13.0","","","Total","false","Normal","","46.0","","","","","","","",""
"a0855000001CxVRAA0","005i0000001QIixAAG","false","DS DATA - 7896056","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","12.0","","","Total","false","Normal","","45.0","","","","","","","",""
"a0855000001CxVSAA0","005i0000001QIixAAG","false","DS DATA - 7896057","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","11.0","","","Total","false","Normal","","44.0","","","","","","","",""
"a0855000001CxVTAA0","005i0000001QIixAAG","false","DS DATA - 7896058","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","10.0","","","Total","false","Normal","","43.0","","","","","","","",""
"a0855000001CxVUAA0","005i0000001QIixAAG","false","DS DATA - 7896059","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","9.0","","","Total","false","Normal","","42.0","","","","","","","",""
"a0855000001CxVVAA0","005i0000001QIixAAG","false","DS DATA - 7896060","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","005i0000001QIixAAG","2016-04-22T16:18:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","8.0","","","Total","false","Normal","","41.0","","","","","","","",""
