"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTVIEWEDDATE","LASTREFERENCEDDATE","AGE_RANGE__C","CODELIST__C","CODE__C","CATEGORY__C","CONTENT__C","DATA_TYPE__C","DESCRIBE_FIELD__C","FILE_NAME__C","FIELD__C","FORM__C","GENDER_REQUIRED__C","GENDER__C","LONGLABEL__C","LONG_DESCRIPTION__C","NOTE__C","NUMBER__C","OBJECT__C","PAGE__C","PERCENTILE__C","QUESTION_FIELD__C","RAW_SCORE__C","SOURCE_FORM__C","SCALE_NUMBER__C","SCALE__C","SECTION__C","SIG_RANGE__C","SYMPTOM__C","T_SCORE__C","TYPE__C","VARIABLE_LABEL__C","VARIABLE_NAME__C","VARIABLE_TYPE__C","VARIABLE_VALUE__C","VARIABLE__C","WEIGHT__C","VARIABLE_NUMBER__C"
"a08i000001ZcqBFAAZ","005i0000001QIixAAG","false","DS DATA - 2507340","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98","","16.0","","8.0","VIII","false","Clinical","","70.0","","","","","","","",""
"a08i000001ZcqBGAAZ","005i0000001QIixAAG","false","DS DATA - 2507341","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","97","","15.0","","8.0","VIII","false","Borderline","","69.0","","","","","","","",""
"a08i000001ZcqBHAAZ","005i0000001QIixAAG","false","DS DATA - 2507342","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","97","","14.0","","8.0","VIII","false","Borderline","","68.0","","","","","","","",""
"a08i000001ZcqBIAAZ","005i0000001QIixAAG","false","DS DATA - 2507343","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","95","","13.0","","8.0","VIII","false","Borderline","","66.0","","","","","","","",""
"a08i000001ZcqBJAAZ","005i0000001QIixAAG","false","DS DATA - 2507344","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","93","","12.0","","8.0","VIII","false","Borderline","","65.0","","","","","","","",""
"a08i000001ZcqBKAAZ","005i0000001QIixAAG","false","DS DATA - 2507345","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","90","","11.0","","8.0","VIII","false","Normal","","63.0","","","","","","","",""
"a08i000001ZcqBLAAZ","005i0000001QIixAAG","false","DS DATA - 2507346","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","87","","10.0","","8.0","VIII","false","Normal","","61.0","","","","","","","",""
"a08i000001ZcqBMAAZ","005i0000001QIixAAG","false","DS DATA - 2507347","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","84","","9.0","","8.0","VIII","false","Normal","","60.0","","","","","","","",""
"a08i000001ZcqBNAAZ","005i0000001QIixAAG","false","DS DATA - 2507348","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","81","","8.0","","8.0","VIII","false","Normal","","59.0","","","","","","","",""
"a08i000001ZcqBOAAZ","005i0000001QIixAAG","false","DS DATA - 2507349","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","76","","7.0","","8.0","VIII","false","Normal","","57.0","","","","","","","",""
"a08i000001ZcqBPAAZ","005i0000001QIixAAG","false","DS DATA - 2507350","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","73","","6.0","","8.0","VIII","false","Normal","","56.0","","","","","","","",""
"a08i000001ZcqBQAAZ","005i0000001QIixAAG","false","DS DATA - 2507351","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","65","","5.0","","8.0","VIII","false","Normal","","54.0","","","","","","","",""
"a08i000001ZcqBRAAZ","005i0000001QIixAAG","false","DS DATA - 2507352","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","58","","4.0","","8.0","VIII","false","Normal","","52.0","","","","","","","",""
"a08i000001ZcqBSAAZ","005i0000001QIixAAG","false","DS DATA - 2507353","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","54","","3.0","","8.0","VIII","false","Normal","","51.0","","","","","","","",""
"a08i000001ZcqBTAAZ","005i0000001QIixAAG","false","DS DATA - 2507354","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","50","","2.0","","8.0","VIII","false","Normal","","50.0","","","","","","","",""
"a08i000001ZcqBUAAZ","005i0000001QIixAAG","false","DS DATA - 2507355","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","50","","1.0","","8.0","VIII","false","Normal","","50.0","","","","","","","",""
"a08i000001ZcqBVAAZ","005i0000001QIixAAG","false","DS DATA - 2507356","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","6_11","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","50","","0.0","","8.0","VIII","false","Normal","","50.0","","","","","","","",""
"a08i000001ZcqBWAAZ","005i0000001QIixAAG","false","DS DATA - 2507357","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","36.0","","8.0","VIII","false","Clinical","","100.0","","","","","","","",""
"a08i000001ZcqBXAAZ","005i0000001QIixAAG","false","DS DATA - 2507358","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","35.0","","8.0","VIII","false","Clinical","","98.0","","","","","","","",""
"a08i000001ZcqBYAAZ","005i0000001QIixAAG","false","DS DATA - 2507359","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","34.0","","8.0","VIII","false","Clinical","","97.0","","","","","","","",""
"a08i000001ZcqBZAAZ","005i0000001QIixAAG","false","DS DATA - 2507360","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","33.0","","8.0","VIII","false","Clinical","","95.0","","","","","","","",""
"a08i000001ZcqBaAAJ","005i0000001QIixAAG","false","DS DATA - 2507361","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","32.0","","8.0","VIII","false","Clinical","","93.0","","","","","","","",""
"a08i000001ZcqBbAAJ","005i0000001QIixAAG","false","DS DATA - 2507362","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","31.0","","8.0","VIII","false","Clinical","","92.0","","","","","","","",""
"a08i000001ZcqBcAAJ","005i0000001QIixAAG","false","DS DATA - 2507363","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","30.0","","8.0","VIII","false","Clinical","","90.0","","","","","","","",""
"a08i000001ZcqBdAAJ","005i0000001QIixAAG","false","DS DATA - 2507364","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","29.0","","8.0","VIII","false","Clinical","","88.0","","","","","","","",""
"a08i000001ZcqBeAAJ","005i0000001QIixAAG","false","DS DATA - 2507365","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","12_18","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","28.0","","8.0","VIII","false","Clinical","","87.0","","","","","","","",""
"a08i000001ZcqBfAAJ","005i0000001QIixAAG","false","DS DATA - 2507366","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","44.0","","","Externalizing","false","Clinical","","89.0","","","","","","","",""
"a08i000001ZcqBgAAJ","005i0000001QIixAAG","false","DS DATA - 2507367","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","43.0","","","Externalizing","false","Clinical","","88.0","","","","","","","",""
"a08i000001ZcqBhAAJ","005i0000001QIixAAG","false","DS DATA - 2507368","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","42.0","","","Externalizing","false","Clinical","","86.0","","","","","","","",""
"a08i000001ZcqBiAAJ","005i0000001QIixAAG","false","DS DATA - 2507369","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","41.0","","","Externalizing","false","Clinical","","85.0","","","","","","","",""
"a08i000001ZcqBjAAJ","005i0000001QIixAAG","false","DS DATA - 2507370","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","40.0","","","Externalizing","false","Clinical","","83.0","","","","","","","",""
"a08i000001ZcqBkAAJ","005i0000001QIixAAG","false","DS DATA - 2507371","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","39.0","","","Externalizing","false","Clinical","","82.0","","","","","","","",""
"a08i000001ZcqBlAAJ","005i0000001QIixAAG","false","DS DATA - 2507372","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","38.0","","","Externalizing","false","Clinical","","80.0","","","","","","","",""
"a08i000001ZcqBmAAJ","005i0000001QIixAAG","false","DS DATA - 2507373","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","37.0","","","Externalizing","false","Clinical","","79.0","","","","","","","",""
"a08i000001ZcqBnAAJ","005i0000001QIixAAG","false","DS DATA - 2507374","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","36.0","","","Externalizing","false","Clinical","","77.0","","","","","","","",""
"a08i000001ZcqBoAAJ","005i0000001QIixAAG","false","DS DATA - 2507375","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","35.0","","","Externalizing","false","Clinical","","76.0","","","","","","","",""
"a08i000001ZcqBpAAJ","005i0000001QIixAAG","false","DS DATA - 2507376","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","34.0","","","Externalizing","false","Clinical","","74.0","","","","","","","",""
"a08i000001ZcqBqAAJ","005i0000001QIixAAG","false","DS DATA - 2507377","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","33.0","","","Externalizing","false","Clinical","","73.0","","","","","","","",""
"a08i000001ZcqBrAAJ","005i0000001QIixAAG","false","DS DATA - 2507378","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","32.0","","","Externalizing","false","Clinical","","71.0","","","","","","","",""
"a08i000001ZcqBsAAJ","005i0000001QIixAAG","false","DS DATA - 2507379","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","98+","","31.0","","","Externalizing","false","Clinical","","70.0","","","","","","","",""
"a08i000001ZcqBtAAJ","005i0000001QIixAAG","false","DS DATA - 2507380","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","97","","30.0","","","Externalizing","false","Clinical","","69.0","","","","","","","",""
"a08i000001ZcqBuAAJ","005i0000001QIixAAG","false","DS DATA - 2507381","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","97","","29.0","","","Externalizing","false","Clinical","","68.0","","","","","","","",""
"a08i000001ZcqBvAAJ","005i0000001QIixAAG","false","DS DATA - 2507382","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","95","","27.0","","","Externalizing","false","Clinical","","66.0","","","","","","","",""
"a08i000001ZcqBwAAJ","005i0000001QIixAAG","false","DS DATA - 2507383","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","93","","26.0","","","Externalizing","false","Clinical","","65.0","","","","","","","",""
"a08i000001ZcqBxAAJ","005i0000001QIixAAG","false","DS DATA - 2507384","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","92","","25.0","","","Externalizing","false","Clinical","","64.0","","","","","","","",""
"a08i000001ZcqByAAJ","005i0000001QIixAAG","false","DS DATA - 2507385","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","90","","24.0","","","Externalizing","false","Borderline","","63.0","","","","","","","",""
"a08i000001ZcqBzAAJ","005i0000001QIixAAG","false","DS DATA - 2507386","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","89","","23.0","","","Externalizing","false","Borderline","","62.0","","","","","","","",""
"a08i000001ZcqC0AAJ","005i0000001QIixAAG","false","DS DATA - 2507387","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","87","","22.0","","","Externalizing","false","Borderline","","61.0","","","","","","","",""
"a08i000001ZcqC1AAJ","005i0000001QIixAAG","false","DS DATA - 2507388","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","84","","21.0","","","Externalizing","false","Borderline","","60.0","","","","","","","",""
"a08i000001ZcqC2AAJ","005i0000001QIixAAG","false","DS DATA - 2507389","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","96","","28.0","","","Externalizing","false","Clinical","","67.0","","","","","","","",""
"a08i000001ZcqC3AAJ","005i0000001QIixAAG","false","DS DATA - 2507390","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","81","","20.0","","","Externalizing","false","Normal","","59.0","","","","","","","",""
"a08i000001ZcqC4AAJ","005i0000001QIixAAG","false","DS DATA - 2507391","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","79","","19.0","","","Externalizing","false","Normal","","58.0","","","","","","","",""
"a08i000001ZcqC5AAJ","005i0000001QIixAAG","false","DS DATA - 2507392","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","76","","18.0","","","Externalizing","false","Normal","","57.0","","","","","","","",""
"a08i000001ZcqC6AAJ","005i0000001QIixAAG","false","DS DATA - 2507393","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","73","","17.0","","","Externalizing","false","Normal","","56.0","","","","","","","",""
"a08i000001ZcqC7AAJ","005i0000001QIixAAG","false","DS DATA - 2507394","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","69","","16.0","","","Externalizing","false","Normal","","55.0","","","","","","","",""
"a08i000001ZcqC8AAJ","005i0000001QIixAAG","false","DS DATA - 2507395","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","65","","15.0","","","Externalizing","false","Normal","","54.0","","","","","","","",""
"a08i000001ZcqC9AAJ","005i0000001QIixAAG","false","DS DATA - 2507396","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","58","","14.0","","","Externalizing","false","Normal","","52.0","","","","","","","",""
"a08i000001ZcqCAAAZ","005i0000001QIixAAG","false","DS DATA - 2507397","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","54","","13.0","","","Externalizing","false","Normal","","51.0","","","","","","","",""
"a08i000001ZcqCBAAZ","005i0000001QIixAAG","false","DS DATA - 2507398","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","50","","12.0","","","Externalizing","false","Normal","","50.0","","","","","","","",""
"a08i000001ZcqCCAAZ","005i0000001QIixAAG","false","DS DATA - 2507399","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","11.0","","","Externalizing","false","Normal","","48.0","","","","","","","",""
"a08i000001ZcqCDAAZ","005i0000001QIixAAG","false","DS DATA - 2507400","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","10.0","","","Externalizing","false","Normal","","47.0","","","","","","","",""
"a08i000001ZcqCEAAZ","005i0000001QIixAAG","false","DS DATA - 2507401","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","9.0","","","Externalizing","false","Normal","","46.0","","","","","","","",""
"a08i000001ZcqCFAAZ","005i0000001QIixAAG","false","DS DATA - 2507402","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","8.0","","","Externalizing","false","Normal","","44.0","","","","","","","",""
"a08i000001ZcqCGAAZ","005i0000001QIixAAG","false","DS DATA - 2507403","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","7.0","","","Externalizing","false","Normal","","43.0","","","","","","","",""
"a08i000001ZcqCHAAZ","005i0000001QIixAAG","false","DS DATA - 2507404","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","6.0","","","Externalizing","false","Normal","","42.0","","","","","","","",""
"a08i000001ZcqCIAAZ","005i0000001QIixAAG","false","DS DATA - 2507405","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","5.0","","","Externalizing","false","Normal","","40.0","","","","","","","",""
"a08i000001ZcqCJAAZ","005i0000001QIixAAG","false","DS DATA - 2507406","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","4.0","","","Externalizing","false","Normal","","39.0","","","","","","","",""
"a08i000001ZcqCKAAZ","005i0000001QIixAAG","false","DS DATA - 2507407","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","3.0","","","Externalizing","false","Normal","","37.0","","","","","","","",""
"a08i000001ZcqCLAAZ","005i0000001QIixAAG","false","DS DATA - 2507408","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","005i0000001QIixAAG","2015-09-07T06:38:15.000Z","","","1.5_5","","","","","DS_CBCL_SCALES","","","","","false","Girl","","","","","","","<50","","2.0","","","Externalizing","false","Normal","","35.0","","","","","","","",""
